time_ms,audio_time_ms,frame_id,mouth_open_target,mouth_up_corner_l_target,mouth_up_corner_r_target,mouth_lip_upper_l_target,mouth_lip_upper_r_target,mouth_lip_lower_target,send_success
60641.416,60640.0,1516,0.003052,0.005891,0.005891,0.006273,0.006273,0.001093,1
60681.465,60680.0,1517,0.000763,0.001473,0.001473,0.001568,0.001568,0.000273,1
60721.458,60720.0,1518,0.000191,0.000368,0.000368,0.000392,0.000392,6.8e-05,1
60761.078,60760.0,1519,4.8e-05,9.2e-05,9.2e-05,9.8e-05,9.8e-05,1.7e-05,1
60801.016,60800.0,1520,1.2e-05,2.3e-05,2.3e-05,2.5e-05,2.5e-05,4e-06,1
60840.58,60840.0,1521,3e-06,6e-06,6e-06,6e-06,6e-06,1e-06,1
60880.246,60880.0,1522,1e-06,1e-06,1e-06,2e-06,2e-06,0.0,1
60921.195,60920.0,1523,0.0,0.0,0.0,0.0,0.0,0.0,1
60961.417,60960.0,1524,0.0,0.0,0.0,0.0,0.0,0.0,1
61001.245,61000.0,1525,0.0,0.0,0.0,0.0,0.0,0.0,1
61041.798,61040.0,1526,0.0,0.0,0.0,0.0,0.0,0.0,1
61080.514,61080.0,1527,0.0,0.0,0.0,0.0,0.0,0.0,1
61120.569,61120.0,1528,0.14,0.14,0.14,-0.071581,-0.071581,0.14,1
61161.04,61160.0,1529,0.244321,0.201013,0.201013,-0.090075,-0.090075,0.222667,1
61200.512,61200.0,1530,0.259085,0.207291,0.207291,-0.090796,-0.090796,0.233188,1
61240.769,61240.0,1531,0.196774,0.156515,0.156515,-0.068217,-0.068217,0.176645,1
61280.946,61280.0,1532,0.115195,0.091475,0.091475,-0.039813,-0.039813,0.103335,1
61321.905,61320.0,1533,0.028799,0.022869,0.022869,-0.009953,-0.009953,0.025834,1
61360.994,61360.0,1534,0.064728,0.030886,0.030886,0.033467,0.033467,-0.090621,1
61401.138,61400.0,1535,0.016182,-0.109114,-0.109114,-0.106533,-0.106533,-0.230621,1
61440.773,61440.0,1536,0.069771,-0.134066,-0.134066,-0.164267,-0.164267,-0.230236,1
61480.896,61480.0,1537,0.066737,-0.113607,-0.113607,-0.144292,-0.144292,-0.186995,1
61520.963,61520.0,1538,0.049547,-0.081795,-0.081795,-0.10489,-0.10489,-0.133039,1
61560.715,61560.0,1539,0.028818,-0.047146,-0.047146,-0.060631,-0.060631,-0.076405,1
61600.543,61600.0,1540,0.007204,-0.011786,-0.011786,-0.015158,-0.015158,-0.019101,1
61640.987,61640.0,1541,0.001801,-0.002947,-0.002947,-0.003789,-0.003789,-0.004775,1
61681.346,61680.0,1542,0.00045,-0.000737,-0.000737,-0.000947,-0.000947,-0.001194,1
61720.484,61720.0,1543,0.000113,-0.000184,-0.000184,-0.000237,-0.000237,-0.000298,1
61761.466,61760.0,1544,2.8e-05,-4.6e-05,-4.6e-05,-5.9e-05,-5.9e-05,-7.5e-05,1
61800.629,61800.0,1545,0.140028,0.139954,0.139954,-0.070778,-0.070778,0.139925,1
61841.601,61840.0,1546,0.241145,0.198477,0.198477,-0.088777,-0.088777,0.219794,1
61880.509,61880.0,1547,0.265904,0.212696,0.212696,-0.093097,-0.093097,0.239296,1
61921.18,61920.0,1548,0.264053,0.209873,0.209873,-0.091404,-0.091404,0.236962,1
61960.808,61960.0,1549,0.157518,0.069873,0.069873,-0.008774,-0.008774,0.101474,1
62000.914,62000.0,1550,0.253314,0.187141,0.187141,-0.075964,-0.075964,0.217172,1
62041.867,62040.0,1551,0.279562,0.218281,0.218281,-0.093555,-0.093555,0.248157,1
62081.317,62080.0,1552,0.271834,0.214732,0.214732,-0.093024,-0.093024,0.243092,1
62121.156,62120.0,1553,0.219416,0.173804,0.173804,-0.075482,-0.075482,0.196562,1
62161.057,62160.0,1554,0.155826,0.123532,0.123532,-0.053688,-0.053688,0.139666,1
62201.012,62200.0,1555,0.089442,0.070923,0.070923,-0.030831,-0.030831,0.08018,1
62241.347,62240.0,1556,0.02236,0.017731,0.017731,-0.007708,-0.007708,0.020045,1
62280.5,62280.0,1557,0.00559,0.004433,0.004433,-0.001927,-0.001927,0.005011,1
62320.879,62320.0,1558,0.001398,0.001108,0.001108,-0.000482,-0.000482,0.001253,1
62361.363,62360.0,1559,0.000349,0.000277,0.000277,-0.00012,-0.00012,0.000313,1
62400.652,62400.0,1560,8.7e-05,6.9e-05,6.9e-05,-3e-05,-3e-05,7.8e-05,1
62440.99,62440.0,1561,2.2e-05,1.7e-05,1.7e-05,-8e-06,-8e-06,2e-05,1
62480.645,62480.0,1562,0.140022,0.140017,0.140017,-0.068594,-0.068594,0.14002,1
62520.969,62520.0,1563,0.232501,0.191639,0.191639,-0.08525,-0.08525,0.212069,1
62560.86,62560.0,1564,0.254441,0.203609,0.203609,-0.089007,-0.089007,0.229025,1
62600.613,62600.0,1565,0.153255,0.063609,0.063609,-0.00846,-0.00846,0.098631,1
62640.864,62640.0,1566,0.152133,0.203609,0.203609,0.13154,0.13154,0.067339,1
62680.987,62680.0,1567,0.22429,0.222705,0.222705,0.01433,0.01433,0.173928,1
62720.92,62720.0,1568,0.195764,0.184529,0.184529,-0.010334,-0.010334,0.161302,1
62760.524,62760.0,1569,0.142069,0.132034,0.132034,-0.011861,-0.011861,0.118872,1
62800.472,62800.0,1570,0.082082,0.07596,0.07596,-0.007604,-0.007604,0.068991,1
62841.16,62840.0,1571,0.02052,0.01899,0.01899,-0.001901,-0.001901,0.017248,1
62881.089,62880.0,1572,0.00513,0.004747,0.004747,-0.000475,-0.000475,0.004312,1
62921.434,62920.0,1573,0.111086,0.144747,0.144747,0.139525,0.139525,0.042282,1
62960.957,62960.0,1574,0.251086,0.284747,0.284747,0.056483,0.056483,0.182282,1
63000.497,63000.0,1575,0.391086,0.35809,0.35809,0.034614,0.034614,0.209515,1
63040.721,63040.0,1576,0.437006,0.363519,0.363519,0.028225,0.028225,0.208948,1
63081.274,63080.0,1577,0.457283,0.371982,0.371982,0.027135,0.027135,0.212867,1
63121.423,63120.0,1578,0.478636,0.387251,0.387251,0.027802,0.027802,0.221362,1
63160.482,63160.0,1579,0.445408,0.359236,0.359236,0.006941,0.006941,0.226007,1
63200.602,63200.0,1580,0.355664,0.286627,0.286627,0.001729,0.001729,0.184501,1
63241.81,63240.0,1581,0.25179,0.202869,0.202869,0.000428,0.000428,0.131459,1
63280.872,63280.0,1582,0.144385,0.116323,0.116323,0.000105,0.000105,0.075531,1
63321.518,63320.0,1583,0.036096,0.029081,0.029081,2.6e-05,2.6e-05,0.018883,1
63360.582,63360.0,1584,0.009024,0.00727,0.00727,7e-06,7e-06,0.004721,1
63400.854,63400.0,1585,0.002256,0.001818,0.001818,2e-06,2e-06,0.00118,1
63440.52,63440.0,1586,0.000564,0.000454,0.000454,0.0,0.0,0.000295,1
63481.065,63480.0,1587,0.109903,0.140454,0.140454,0.14,0.14,0.041235,1
63520.961,63520.0,1588,0.141239,0.26975,0.26975,0.269636,0.269636,0.052969,1
63561.524,63560.0,1589,0.193419,0.277454,0.277454,0.173364,0.173364,0.120228,1
63601.101,63600.0,1590,0.258308,0.236412,0.236412,0.033364,0.033364,0.218071,1
63641.042,63640.0,1591,0.268072,0.220495,0.220495,-0.06183,-0.06183,0.236962,1
63680.901,63680.0,1592,0.179964,0.288074,0.288074,0.07817,0.07817,0.101595,1
63720.892,63720.0,1593,0.15946,0.308112,0.308112,0.21817,0.21817,0.068325,1
63760.91,63760.0,1594,0.153708,0.31183,0.31183,0.289344,0.289344,0.059773,1
63801.26,63800.0,1595,0.148214,0.304393,0.304393,0.298772,0.298772,0.056114,1
63841.249,63840.0,1596,0.037054,0.164393,0.164393,0.158772,0.158772,-0.083886,1
63881.178,63880.0,1597,0.029578,0.024393,0.024393,0.018772,0.018772,-0.217184,1
63920.993,63920.0,1598,0.128755,0.164393,0.164393,0.158772,0.158772,-0.077184,1
63960.605,63960.0,1599,0.254882,0.217716,0.217716,0.018772,0.018772,0.062816,1
64000.453,64000.0,1600,0.271731,0.219403,0.219403,-0.067035,-0.067035,0.202196,1
64041.162,64040.0,1601,0.206606,0.164833,0.164833,-0.064577,-0.064577,0.174877,1
64081.152,64080.0,1602,0.120988,0.0962,0.0962,-0.040054,-0.040054,0.105883,1
64120.723,64120.0,1603,0.030247,0.02405,0.02405,-0.010013,-0.010013,0.026471,1
64161.038,64160.0,1604,0.117538,0.16405,0.16405,0.129987,0.129987,0.047859,1
64201.507,64200.0,1605,0.149576,0.288906,0.288906,0.269987,0.269987,0.057037,1
64242.131,64240.0,1606,0.15441,0.313572,0.313572,0.308842,0.308842,0.05814,1
64281.186,64280.0,1607,0.149908,0.307961,0.307961,0.306778,0.306778,0.056275,1
64321.355,64320.0,1608,0.120956,0.249165,0.249165,0.24887,0.24887,0.045374,1
64360.671,64360.0,1609,0.085891,0.177075,0.177075,0.177001,0.177001,0.032213,1
64400.879,64400.0,1610,0.049299,0.10166,0.10166,0.101642,0.101642,0.018488,1
64441.314,64440.0,1611,0.012325,0.025415,0.025415,0.02541,0.02541,0.004622,1
64480.812,64480.0,1612,0.003081,0.006354,0.006354,0.006353,0.006353,0.001155,1
64521.406,64520.0,1613,0.00077,0.001588,0.001588,0.001588,0.001588,0.000289,1
64561.013,64560.0,1614,0.000193,0.000397,0.000397,0.000397,0.000397,7.2e-05,1
64601.318,64600.0,1615,4.8e-05,9.9e-05,9.9e-05,9.9e-05,9.9e-05,1.8e-05,1
64640.543,64640.0,1616,1.2e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,5e-06,1
64681.325,64680.0,1617,3e-06,6e-06,6e-06,6e-06,6e-06,1e-06,1
64721.342,64720.0,1618,1e-06,2e-06,2e-06,2e-06,2e-06,0.0,1
64760.688,64760.0,1619,0.0,0.0,0.0,0.0,0.0,0.0,1
64801.142,64800.0,1620,0.0,0.0,0.0,0.0,0.0,0.0,1
64840.859,64840.0,1621,0.0,0.0,0.0,0.0,0.0,0.0,1
64881.551,64880.0,1622,0.14,0.106532,0.106532,-0.054675,-0.054675,0.14,1
64920.433,64920.0,1623,0.23674,0.186633,0.186633,-0.083234,-0.083234,0.21587,1
64961.468,64960.0,1624,0.37674,0.326633,0.326633,-0.000155,-0.000155,0.219196,1
65001.009,65000.0,1625,0.451876,0.370564,0.370564,0.020597,0.020597,0.219888,1
65040.929,65040.0,1626,0.468771,0.380019,0.380019,0.025676,0.025676,0.219188,1
65081.197,65080.0,1627,0.360988,0.240019,0.240019,-0.025836,-0.025836,0.079188,1
65120.585,65120.0,1628,0.220988,0.100019,0.100019,0.008234,0.008234,0.063877,1
65160.561,65160.0,1629,0.165954,0.195068,0.195068,0.148234,0.148234,0.058856,1
65201.108,65200.0,1630,0.124519,0.176314,0.176314,0.18563,0.18563,0.046878,1
65241.365,65240.0,1631,0.086483,0.12911,0.12911,0.145455,0.145455,0.033163,1
65281.257,65280.0,1632,0.049297,0.074793,0.074793,0.085888,0.085888,0.019012,1
65321.228,65320.0,1633,0.012324,0.018698,0.018698,0.021472,0.021472,0.004753,1
65361.128,65360.0,1634,0.152324,0.158698,0.158698,0.026006,0.026006,0.144753,1
65400.735,65400.0,1635,0.27233,0.018698,0.018698,-0.024491,-0.024491,0.004753,1
65441.096,65440.0,1636,0.1614,-0.121302,-0.121302,0.008234,0.008234,0.044258,1
65481.479,65480.0,1637,0.139108,-0.189857,-0.189857,0.017252,0.017252,0.056645,1
65521.486,65520.0,1638,0.260852,-0.049857,-0.049857,-0.073644,-0.073644,0.196645,1
65561.548,65560.0,1639,0.278437,0.090143,0.090143,-0.091936,-0.091936,0.240327,1
65601.426,65600.0,1640,0.267633,0.179589,0.179589,-0.091268,-0.091268,0.23762,1
65641.31,65640.0,1641,0.182051,0.039589,0.039589,0.048732,0.048732,0.09762,1
65681.19,65680.0,1642,0.229915,0.156147,0.156147,-0.051404,-0.051404,0.189731,1
65720.933,65720.0,1643,0.254891,0.195605,0.195605,-0.080924,-0.080924,0.224423,1
65761.092,65760.0,1644,0.281716,0.221793,0.221793,-0.095401,-0.095401,0.251548,1
65800.78,65800.0,1645,0.302487,0.239494,0.239494,-0.10387,-0.10387,0.270939,1
65840.431,65840.0,1646,0.310478,0.246138,0.246138,-0.106953,-0.106953,0.278295,1
65880.952,65880.0,1647,0.213035,0.294169,0.294169,0.033047,0.033047,0.139526,1
65920.898,65920.0,1648,0.161166,0.296101,0.296101,0.173047,0.173047,0.075347,1
65961.132,65960.0,1649,0.142936,0.285731,0.285731,0.254967,0.254967,0.057329,1
66000.831,66000.0,1650,0.14571,0.298257,0.298257,0.290567,0.290567,0.055573,1
66041.417,66040.0,1651,0.150481,0.309801,0.309801,0.307878,0.307878,0.056664,1
66081.604,66080.0,1652,0.141942,0.224507,0.224507,0.256789,0.256789,0.054889,1
66121.848,66120.0,1653,0.113727,0.166419,0.166419,0.199061,0.199061,0.044265,1
66161.286,66160.0,1654,0.080593,0.115133,0.115133,0.139675,0.139675,0.031428,1
66201.295,66200.0,1655,0.046229,0.065548,0.065548,0.079874,0.079874,0.018037,1
66240.629,66240.0,1656,0.011557,0.016387,0.016387,0.019968,0.019968,0.004509,1
66281.099,66280.0,1657,0.002889,0.004097,0.004097,0.004992,0.004992,0.001127,1
66321.491,66320.0,1658,0.000722,0.001024,0.001024,0.001248,0.001248,0.000282,1
66361.063,66360.0,1659,0.000181,0.000256,0.000256,0.000312,0.000312,7e-05,1
66401.088,66400.0,1660,4.5e-05,6.4e-05,6.4e-05,7.8e-05,7.8e-05,1.8e-05,1
66441.568,66440.0,1661,1.1e-05,1.6e-05,1.6e-05,2e-05,2e-05,4e-06,1
66480.481,66480.0,1662,3e-06,4e-06,4e-06,5e-06,5e-06,1e-06,1
66521.043,66520.0,1663,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,1
66561.411,66560.0,1664,0.0,0.0,0.0,0.0,0.0,0.0,1
66600.974,66600.0,1665,0.0,0.0,0.0,0.0,0.0,0.0,1
66640.918,66640.0,1666,0.0,0.0,0.0,0.0,0.0,0.0,1
66681.249,66680.0,1667,0.0,0.0,0.0,0.0,0.0,0.0,1
66720.674,66720.0,1668,0.0,0.0,0.0,0.0,0.0,0.0,1
66760.697,66760.0,1669,0.0,0.0,0.0,0.0,0.0,0.0,1
66800.535,66800.0,1670,0.0,0.0,0.0,0.0,0.0,0.0,1
66841.443,66840.0,1671,0.0,0.0,0.0,0.0,0.0,0.0,1
66880.986,66880.0,1672,0.0,0.0,0.0,0.0,0.0,0.0,1
66920.816,66920.0,1673,0.0,0.0,0.0,0.0,0.0,0.0,1
66961.56,66960.0,1674,0.0,0.0,0.0,0.0,0.0,0.0,1
67001.0,67000.0,1675,0.0,0.0,0.0,0.0,0.0,0.0,1
67041.005,67040.0,1676,0.0,0.0,0.0,0.0,0.0,0.0,1
67081.002,67080.0,1677,0.0,0.0,0.0,0.0,0.0,0.0,1
67121.197,67120.0,1678,0.0,0.0,0.0,0.0,0.0,0.0,1
67161.012,67160.0,1679,0.0,0.0,0.0,0.0,0.0,0.0,1
67200.664,67200.0,1680,0.0,0.0,0.0,0.0,0.0,0.0,1
67241.532,67240.0,1681,0.0,0.0,0.0,0.0,0.0,0.0,1
67281.16,67280.0,1682,0.0,0.0,0.0,0.0,0.0,0.0,1
67321.294,67320.0,1683,0.0,0.0,0.0,0.0,0.0,0.0,1
67360.948,67360.0,1684,0.0,0.0,0.0,0.0,0.0,0.0,1
67400.776,67400.0,1685,0.0,0.0,0.0,0.0,0.0,0.0,1
